Program,Role,District,Sheet,MetricCode,ResponseCount,TotalDistrictRespondents,ResponseRatePct
CLSS,Facilitator,Niwari,Q70,70.2,3.0,37.0,8.11
CLSS,Facilitator,Panna,Q70,70.1,109.0,127.0,85.83
CLSS,Facilitator,Panna,Q70,70.2,18.0,127.0,14.17
CLSS,Facilitator,Raisen,Q70,70.1,105.0,114.0,92.11
CLSS,Facilitator,Raisen,Q70,70.2,9.0,114.0,7.89
CLSS,Facilitator,Rajgarh,Q70,70.1,111.0,115.0,96.52
CLSS,Facilitator,Rajgarh,Q70,70.2,4.0,115.0,3.48
CLSS,Facilitator,Ratlam,Q70,70.1,114.0,125.0,91.2
CLSS,Facilitator,Ratlam,Q70,70.2,11.0,125.0,8.8
CLSS,Facilitator,Rewa,Q70,70.1,106.0,132.0,80.3
CLSS,Facilitator,Rewa,Q70,70.2,26.0,132.0,19.7
CLSS,Facilitator,Sagar,Q70,70.1,117.0,123.0,95.12
CLSS,Facilitator,Sagar,Q70,70.2,6.0,123.0,4.88
CLSS,Facilitator,Satna,Q70,70.1,194.0,211.0,91.94
CLSS,Facilitator,Satna,Q70,70.2,17.0,211.0,8.06
CLSS,Facilitator,Seoni,Q70,70.1,107.0,116.0,92.24
CLSS,Facilitator,Seoni,Q70,70.2,9.0,116.0,7.76
CLSS,Facilitator,Shahdol,Q70,70.1,89.0,96.0,92.71
CLSS,Facilitator,Shahdol,Q70,70.2,7.0,96.0,7.29
CLSS,Facilitator,Shajapur,Q70,70.1,64.0,71.0,90.14
CLSS,Facilitator,Shajapur,Q70,70.2,7.0,71.0,9.86
CLSS,Facilitator,Sheopur,Q70,70.1,53.0,55.0,96.36
CLSS,Facilitator,Sheopur,Q70,70.2,2.0,55.0,3.64
CLSS,Facilitator,Shivpuri,Q70,70.1,93.0,106.0,87.74
CLSS,Facilitator,Shivpuri,Q70,70.2,13.0,106.0,12.26
CLSS,Facilitator,Sidhi,Q70,70.1,99.0,103.0,96.12
CLSS,Facilitator,Sidhi,Q70,70.2,4.0,103.0,3.88
CLSS,Facilitator,Singrauli,Q70,70.1,54.0,65.0,83.08
CLSS,Facilitator,Singrauli,Q70,70.2,11.0,65.0,16.92
CLSS,Facilitator,Tikamgarh,Q70,70.1,61.0,64.0,95.31
CLSS,Facilitator,Tikamgarh,Q70,70.2,3.0,64.0,4.69
CLSS,Facilitator,Ujjain,Q70,70.1,92.0,104.0,88.46
CLSS,Facilitator,Ujjain,Q70,70.2,12.0,104.0,11.54
CLSS,Facilitator,Umaria,Q70,70.1,70.0,73.0,95.89
CLSS,Facilitator,Umaria,Q70,70.2,3.0,73.0,4.11
CLSS,Facilitator,Vidisha,Q70,70.1,109.0,122.0,89.34
CLSS,Facilitator,Vidisha,Q70,70.2,13.0,122.0,10.66
CLSS,Facilitator,Total,Q70,70.1,4434.0,4814.0,92.11
CLSS,Facilitator,Total,Q70,70.2,380.0,4814.0,7.89
CLSS,Facilitator,Agar Malwa,Q71,71.1,46.0,49.0,93.88
CLSS,Facilitator,Agar Malwa,Q71,71.2,2.0,49.0,4.08
CLSS,Facilitator,Agar Malwa,Q71,71.3,4.0,49.0,8.16
CLSS,Facilitator,Alirajpur,Q71,71.1,85.0,95.0,89.47
CLSS,Facilitator,Alirajpur,Q71,71.2,8.0,95.0,8.42
CLSS,Facilitator,Alirajpur,Q71,71.3,16.0,95.0,16.84
CLSS,Facilitator,Anuppur,Q71,71.1,74.0,82.0,90.24
CLSS,Facilitator,Anuppur,Q71,71.2,5.0,82.0,6.1
CLSS,Facilitator,Anuppur,Q71,71.3,15.0,82.0,18.29
CLSS,Facilitator,Ashoknagar,Q71,71.1,71.0,74.0,95.95
CLSS,Facilitator,Ashoknagar,Q71,71.2,2.0,74.0,2.7
CLSS,Facilitator,Ashoknagar,Q71,71.3,11.0,74.0,14.86
CLSS,Facilitator,Balaghat,Q71,71.1,134.0,146.0,91.78
CLSS,Facilitator,Balaghat,Q71,71.2,2.0,146.0,1.37
CLSS,Facilitator,Balaghat,Q71,71.3,27.0,146.0,18.49
CLSS,Facilitator,Barwani,Q71,71.1,93.0,107.0,86.92
CLSS,Facilitator,Barwani,Q71,71.2,1.0,107.0,0.93
CLSS,Facilitator,Barwani,Q71,71.3,31.0,107.0,28.97
CLSS,Facilitator,Betul,Q71,71.1,133.0,147.0,90.48
CLSS,Facilitator,Betul,Q71,71.2,6.0,147.0,4.08
CLSS,Facilitator,Betul,Q71,71.3,25.0,147.0,17.01
CLSS,Facilitator,Bhind,Q71,71.1,104.0,115.0,90.43
CLSS,Facilitator,Bhind,Q71,71.2,7.0,115.0,6.09
CLSS,Facilitator,Bhind,Q71,71.3,11.0,115.0,9.57
CLSS,Facilitator,Bhopal,Q71,71.1,56.0,61.0,91.8
CLSS,Facilitator,Bhopal,Q71,71.2,3.0,61.0,4.92
CLSS,Facilitator,Bhopal,Q71,71.3,10.0,61.0,16.39
CLSS,Facilitator,Burhanpur,Q71,71.1,29.0,32.0,90.62
CLSS,Facilitator,Burhanpur,Q71,71.2,2.0,32.0,6.25
CLSS,Facilitator,Burhanpur,Q71,71.3,3.0,32.0,9.38
CLSS,Facilitator,Chhatarpur,Q71,71.1,96.0,114.0,84.21
CLSS,Facilitator,Chhatarpur,Q71,71.2,5.0,114.0,4.39
CLSS,Facilitator,Chhatarpur,Q71,71.3,22.0,114.0,19.3
CLSS,Facilitator,Chhindwara,Q71,71.1,156.0,163.0,95.71
CLSS,Facilitator,Chhindwara,Q71,71.2,2.0,163.0,1.23
CLSS,Facilitator,Chhindwara,Q71,71.3,19.0,163.0,11.66
CLSS,Facilitator,Damoh,Q71,71.1,65.0,75.0,86.67
CLSS,Facilitator,Damoh,Q71,71.2,5.0,75.0,6.67
CLSS,Facilitator,Damoh,Q71,71.3,9.0,75.0,12.0
CLSS,Facilitator,Datia,Q71,71.1,51.0,55.0,92.73
CLSS,Facilitator,Datia,Q71,71.2,3.0,55.0,5.45
CLSS,Facilitator,Datia,Q71,71.3,9.0,55.0,16.36
CLSS,Facilitator,Dhar,Q71,71.1,110.0,158.0,69.62
CLSS,Facilitator,Dhar,Q71,71.2,9.0,158.0,5.7
CLSS,Facilitator,Dhar,Q71,71.3,52.0,158.0,32.91
CLSS,Facilitator,Dindori,Q71,71.1,21.0,58.0,36.21
CLSS,Facilitator,Dindori,Q71,71.2,13.0,58.0,22.41
CLSS,Facilitator,Dindori,Q71,71.3,29.0,58.0,50.0
CLSS,Facilitator,Guna,Q71,71.1,62.0,67.0,92.54
CLSS,Facilitator,Guna,Q71,71.2,3.0,67.0,4.48
CLSS,Facilitator,Guna,Q71,71.3,9.0,67.0,13.43
CLSS,Facilitator,Gwalior,Q71,71.1,70.0,81.0,86.42
CLSS,Facilitator,Gwalior,Q71,71.2,2.0,81.0,2.47
CLSS,Facilitator,Gwalior,Q71,71.3,15.0,81.0,18.52
CLSS,Facilitator,Harda,Q71,71.1,34.0,41.0,82.93
CLSS,Facilitator,Harda,Q71,71.2,2.0,41.0,4.88
CLSS,Facilitator,Harda,Q71,71.3,8.0,41.0,19.51
CLSS,Facilitator,Indore,Q71,71.1,76.0,92.0,82.61
CLSS,Facilitator,Indore,Q71,71.2,1.0,92.0,1.09
CLSS,Facilitator,Indore,Q71,71.3,23.0,92.0,25.0
CLSS,Facilitator,Jabalpur,Q71,71.1,90.0,103.0,87.38
CLSS,Facilitator,Jabalpur,Q71,71.2,3.0,103.0,2.91
CLSS,Facilitator,Jabalpur,Q71,71.3,15.0,103.0,14.56
CLSS,Facilitator,Jhabua,Q71,71.1,108.0,117.0,92.31
CLSS,Facilitator,Jhabua,Q71,71.2,4.0,117.0,3.42
CLSS,Facilitator,Jhabua,Q71,71.3,18.0,117.0,15.38
CLSS,Facilitator,Katni,Q71,71.1,76.0,80.0,95.0
CLSS,Facilitator,Katni,Q71,71.2,2.0,80.0,2.5
CLSS,Facilitator,Katni,Q71,71.3,13.0,80.0,16.25
CLSS,Facilitator,Khandwa,Q71,71.1,83.0,83.0,100.0
CLSS,Facilitator,Khandwa,Q71,71.2,0.0,83.0,0.0
CLSS,Facilitator,Khandwa,Q71,71.3,20.0,83.0,24.1
CLSS,Facilitator,Khargone,Q71,71.1,102.0,111.0,91.89
CLSS,Facilitator,Khargone,Q71,71.2,3.0,111.0,2.7
CLSS,Facilitator,Khargone,Q71,71.3,18.0,111.0,16.22
CLSS,Facilitator,Mandla,Q71,71.1,102.0,112.0,91.07
CLSS,Facilitator,Mandla,Q71,71.2,4.0,112.0,3.57
CLSS,Facilitator,Mandla,Q71,71.3,22.0,112.0,19.64
CLSS,Facilitator,Mandsaur,Q71,71.1,86.0,95.0,90.53
CLSS,Facilitator,Mandsaur,Q71,71.2,6.0,95.0,6.32
CLSS,Facilitator,Mandsaur,Q71,71.3,10.0,95.0,10.53
CLSS,Facilitator,Morena,Q71,71.1,113.0,115.0,98.26
CLSS,Facilitator,Morena,Q71,71.2,1.0,115.0,0.87
CLSS,Facilitator,Morena,Q71,71.3,17.0,115.0,14.78
CLSS,Facilitator,Narmadapuram,Q71,71.1,84.0,85.0,98.82
CLSS,Facilitator,Narmadapuram,Q71,71.2,1.0,85.0,1.18
CLSS,Facilitator,Narmadapuram,Q71,71.3,6.0,85.0,7.06
CLSS,Facilitator,Narsinghpur,Q71,71.1,84.0,87.0,96.55
CLSS,Facilitator,Narsinghpur,Q71,71.2,2.0,87.0,2.3
CLSS,Facilitator,Narsinghpur,Q71,71.3,8.0,87.0,9.2
CLSS,Facilitator,Neemuch,Q71,71.1,51.0,55.0,92.73
CLSS,Facilitator,Neemuch,Q71,71.2,2.0,55.0,3.64
CLSS,Facilitator,Neemuch,Q71,71.3,8.0,55.0,14.55
CLSS,Facilitator,Niwari,Q71,71.1,32.0,37.0,86.49
CLSS,Facilitator,Niwari,Q71,71.2,1.0,37.0,2.7
CLSS,Facilitator,Niwari,Q71,71.3,8.0,37.0,21.62
CLSS,Facilitator,Panna,Q71,71.1,115.0,127.0,90.55
CLSS,Facilitator,Panna,Q71,71.2,7.0,127.0,5.51
CLSS,Facilitator,Panna,Q71,71.3,17.0,127.0,13.39
CLSS,Facilitator,Raisen,Q71,71.1,106.0,114.0,92.98
CLSS,Facilitator,Raisen,Q71,71.2,2.0,114.0,1.75
CLSS,Facilitator,Raisen,Q71,71.3,21.0,114.0,18.42
CLSS,Facilitator,Rajgarh,Q71,71.1,105.0,115.0,91.3
CLSS,Facilitator,Rajgarh,Q71,71.2,3.0,115.0,2.61
CLSS,Facilitator,Rajgarh,Q71,71.3,25.0,115.0,21.74
CLSS,Facilitator,Ratlam,Q71,71.1,115.0,125.0,92.0
CLSS,Facilitator,Ratlam,Q71,71.2,5.0,125.0,4.0
CLSS,Facilitator,Ratlam,Q71,71.3,16.0,125.0,12.8
CLSS,Facilitator,Rewa,Q71,71.1,109.0,132.0,82.58
CLSS,Facilitator,Rewa,Q71,71.2,6.0,132.0,4.55
CLSS,Facilitator,Rewa,Q71,71.3,33.0,132.0,25.0
CLSS,Facilitator,Sagar,Q71,71.1,116.0,123.0,94.31
CLSS,Facilitator,Sagar,Q71,71.2,4.0,123.0,3.25
CLSS,Facilitator,Sagar,Q71,71.3,17.0,123.0,13.82
CLSS,Facilitator,Satna,Q71,71.1,189.0,211.0,89.57
CLSS,Facilitator,Satna,Q71,71.2,11.0,211.0,5.21
CLSS,Facilitator,Satna,Q71,71.3,52.0,211.0,24.64
CLSS,Facilitator,Seoni,Q71,71.1,104.0,116.0,89.66
CLSS,Facilitator,Seoni,Q71,71.2,4.0,116.0,3.45
CLSS,Facilitator,Seoni,Q71,71.3,16.0,116.0,13.79
CLSS,Facilitator,Shahdol,Q71,71.1,87.0,96.0,90.62
CLSS,Facilitator,Shahdol,Q71,71.2,1.0,96.0,1.04
CLSS,Facilitator,Shahdol,Q71,71.3,15.0,96.0,15.62
CLSS,Facilitator,Shajapur,Q71,71.1,67.0,71.0,94.37
CLSS,Facilitator,Shajapur,Q71,71.2,1.0,71.0,1.41
CLSS,Facilitator,Shajapur,Q71,71.3,19.0,71.0,26.76
CLSS,Facilitator,Sheopur,Q71,71.1,52.0,55.0,94.55
CLSS,Facilitator,Sheopur,Q71,71.2,1.0,55.0,1.82
CLSS,Facilitator,Sheopur,Q71,71.3,5.0,55.0,9.09
CLSS,Facilitator,Shivpuri,Q71,71.1,95.0,106.0,89.62
CLSS,Facilitator,Shivpuri,Q71,71.2,9.0,106.0,8.49
CLSS,Facilitator,Shivpuri,Q71,71.3,12.0,106.0,11.32
CLSS,Facilitator,Sidhi,Q71,71.1,95.0,103.0,92.23
CLSS,Facilitator,Sidhi,Q71,71.2,4.0,103.0,3.88
CLSS,Facilitator,Sidhi,Q71,71.3,16.0,103.0,15.53
CLSS,Facilitator,Singrauli,Q71,71.1,54.0,65.0,83.08
CLSS,Facilitator,Singrauli,Q71,71.2,4.0,65.0,6.15
CLSS,Facilitator,Singrauli,Q71,71.3,13.0,65.0,20.0
CLSS,Facilitator,Tikamgarh,Q71,71.1,57.0,64.0,89.06
CLSS,Facilitator,Tikamgarh,Q71,71.2,3.0,64.0,4.69
CLSS,Facilitator,Tikamgarh,Q71,71.3,13.0,64.0,20.31
CLSS,Facilitator,Ujjain,Q71,71.1,85.0,104.0,81.73
CLSS,Facilitator,Ujjain,Q71,71.2,9.0,104.0,8.65
CLSS,Facilitator,Ujjain,Q71,71.3,12.0,104.0,11.54
CLSS,Facilitator,Umaria,Q71,71.1,66.0,73.0,90.41
CLSS,Facilitator,Umaria,Q71,71.2,1.0,73.0,1.37
CLSS,Facilitator,Umaria,Q71,71.3,13.0,73.0,17.81
CLSS,Facilitator,Vidisha,Q71,71.1,113.0,122.0,92.62
CLSS,Facilitator,Vidisha,Q71,71.2,8.0,122.0,6.56
CLSS,Facilitator,Vidisha,Q71,71.3,23.0,122.0,18.85
CLSS,Facilitator,Total,Q71,71.1,4307.0,4814.0,89.47
CLSS,Facilitator,Total,Q71,71.2,195.0,4814.0,4.05
CLSS,Facilitator,Total,Q71,71.3,849.0,4814.0,17.64
CLSS,Facilitator,Agar Malwa,Q75,75.1,47.0,49.0,95.92
CLSS,Facilitator,Agar Malwa,Q75,75.2,46.0,49.0,93.88
CLSS,Facilitator,Agar Malwa,Q75,75.3,45.0,49.0,91.84
CLSS,Facilitator,Agar Malwa,Q75,75.4,44.0,49.0,89.8
CLSS,Facilitator,Alirajpur,Q75,75.1,87.0,95.0,91.58
CLSS,Facilitator,Alirajpur,Q75,75.2,85.0,95.0,89.47
CLSS,Facilitator,Alirajpur,Q75,75.3,84.0,95.0,88.42
CLSS,Facilitator,Alirajpur,Q75,75.4,85.0,95.0,89.47
CLSS,Facilitator,Anuppur,Q75,75.1,73.0,82.0,89.02
CLSS,Facilitator,Anuppur,Q75,75.2,80.0,82.0,97.56
CLSS,Facilitator,Anuppur,Q75,75.3,75.0,82.0,91.46
CLSS,Facilitator,Anuppur,Q75,75.4,75.0,82.0,91.46
CLSS,Facilitator,Ashoknagar,Q75,75.1,66.0,74.0,89.19
CLSS,Facilitator,Ashoknagar,Q75,75.2,71.0,74.0,95.95
CLSS,Facilitator,Ashoknagar,Q75,75.3,66.0,74.0,89.19
CLSS,Facilitator,Ashoknagar,Q75,75.4,66.0,74.0,89.19
CLSS,Facilitator,Balaghat,Q75,75.1,121.0,146.0,82.88
CLSS,Facilitator,Balaghat,Q75,75.2,132.0,146.0,90.41
CLSS,Facilitator,Balaghat,Q75,75.3,128.0,146.0,87.67
CLSS,Facilitator,Balaghat,Q75,75.4,125.0,146.0,85.62
CLSS,Facilitator,Barwani,Q75,75.1,95.0,107.0,88.79
CLSS,Facilitator,Barwani,Q75,75.2,99.0,107.0,92.52
CLSS,Facilitator,Barwani,Q75,75.3,99.0,107.0,92.52
CLSS,Facilitator,Barwani,Q75,75.4,100.0,107.0,93.46
CLSS,Facilitator,Betul,Q75,75.1,136.0,147.0,92.52
CLSS,Facilitator,Betul,Q75,75.2,136.0,147.0,92.52
CLSS,Facilitator,Betul,Q75,75.3,137.0,147.0,93.2
CLSS,Facilitator,Betul,Q75,75.4,134.0,147.0,91.16
CLSS,Facilitator,Bhind,Q75,75.1,102.0,115.0,88.7
CLSS,Facilitator,Bhind,Q75,75.2,102.0,115.0,88.7
CLSS,Facilitator,Bhind,Q75,75.3,103.0,115.0,89.57
CLSS,Facilitator,Bhind,Q75,75.4,102.0,115.0,88.7
CLSS,Facilitator,Bhopal,Q75,75.1,54.0,61.0,88.52
CLSS,Facilitator,Bhopal,Q75,75.2,55.0,61.0,90.16
CLSS,Facilitator,Bhopal,Q75,75.3,59.0,61.0,96.72
CLSS,Facilitator,Bhopal,Q75,75.4,55.0,61.0,90.16
CLSS,Facilitator,Burhanpur,Q75,75.1,29.0,32.0,90.62
CLSS,Facilitator,Burhanpur,Q75,75.2,29.0,32.0,90.62
CLSS,Facilitator,Burhanpur,Q75,75.3,27.0,32.0,84.38
CLSS,Facilitator,Burhanpur,Q75,75.4,29.0,32.0,90.62
CLSS,Facilitator,Chhatarpur,Q75,75.1,103.0,114.0,90.35
CLSS,Facilitator,Chhatarpur,Q75,75.2,105.0,114.0,92.11
CLSS,Facilitator,Chhatarpur,Q75,75.3,104.0,114.0,91.23
CLSS,Facilitator,Chhatarpur,Q75,75.4,104.0,114.0,91.23
CLSS,Facilitator,Chhindwara,Q75,75.1,153.0,163.0,93.87
CLSS,Facilitator,Chhindwara,Q75,75.2,153.0,163.0,93.87
CLSS,Facilitator,Chhindwara,Q75,75.3,154.0,163.0,94.48
CLSS,Facilitator,Chhindwara,Q75,75.4,151.0,163.0,92.64
CLSS,Facilitator,Damoh,Q75,75.1,59.0,75.0,78.67
CLSS,Facilitator,Damoh,Q75,75.2,68.0,75.0,90.67
CLSS,Facilitator,Damoh,Q75,75.3,67.0,75.0,89.33
CLSS,Facilitator,Damoh,Q75,75.4,63.0,75.0,84.0
CLSS,Facilitator,Datia,Q75,75.1,45.0,55.0,81.82
CLSS,Facilitator,Datia,Q75,75.2,50.0,55.0,90.91
CLSS,Facilitator,Datia,Q75,75.3,47.0,55.0,85.45
CLSS,Facilitator,Datia,Q75,75.4,46.0,55.0,83.64
CLSS,Facilitator,Dhar,Q75,75.1,135.0,158.0,85.44
CLSS,Facilitator,Dhar,Q75,75.2,145.0,158.0,91.77
CLSS,Facilitator,Dhar,Q75,75.3,139.0,158.0,87.97
CLSS,Facilitator,Dhar,Q75,75.4,137.0,158.0,86.71
CLSS,Facilitator,Dindori,Q75,75.1,51.0,58.0,87.93
CLSS,Facilitator,Dindori,Q75,75.2,52.0,58.0,89.66
CLSS,Facilitator,Dindori,Q75,75.3,51.0,58.0,87.93
CLSS,Facilitator,Dindori,Q75,75.4,47.0,58.0,81.03
CLSS,Facilitator,Guna,Q75,75.1,59.0,67.0,88.06
CLSS,Facilitator,Guna,Q75,75.2,55.0,67.0,82.09
CLSS,Facilitator,Guna,Q75,75.3,54.0,67.0,80.6
CLSS,Facilitator,Guna,Q75,75.4,58.0,67.0,86.57
CLSS,Facilitator,Gwalior,Q75,75.1,73.0,81.0,90.12
CLSS,Facilitator,Gwalior,Q75,75.2,74.0,81.0,91.36
CLSS,Facilitator,Gwalior,Q75,75.3,75.0,81.0,92.59
CLSS,Facilitator,Gwalior,Q75,75.4,73.0,81.0,90.12
CLSS,Facilitator,Harda,Q75,75.1,38.0,41.0,92.68
CLSS,Facilitator,Harda,Q75,75.2,37.0,41.0,90.24
CLSS,Facilitator,Harda,Q75,75.3,38.0,41.0,92.68
CLSS,Facilitator,Harda,Q75,75.4,36.0,41.0,87.8
CLSS,Facilitator,Indore,Q75,75.1,83.0,92.0,90.22
CLSS,Facilitator,Indore,Q75,75.2,84.0,92.0,91.3
CLSS,Facilitator,Indore,Q75,75.3,77.0,92.0,83.7
CLSS,Facilitator,Indore,Q75,75.4,81.0,92.0,88.04
CLSS,Facilitator,Jabalpur,Q75,75.1,89.0,103.0,86.41
CLSS,Facilitator,Jabalpur,Q75,75.2,95.0,103.0,92.23
CLSS,Facilitator,Jabalpur,Q75,75.3,94.0,103.0,91.26
CLSS,Facilitator,Jabalpur,Q75,75.4,90.0,103.0,87.38
CLSS,Facilitator,Jhabua,Q75,75.1,106.0,117.0,90.6
CLSS,Facilitator,Jhabua,Q75,75.2,115.0,117.0,98.29
CLSS,Facilitator,Jhabua,Q75,75.3,108.0,117.0,92.31
CLSS,Facilitator,Jhabua,Q75,75.4,106.0,117.0,90.6
CLSS,Facilitator,Katni,Q75,75.1,77.0,80.0,96.25
CLSS,Facilitator,Katni,Q75,75.2,77.0,80.0,96.25
CLSS,Facilitator,Katni,Q75,75.3,68.0,80.0,85.0
CLSS,Facilitator,Katni,Q75,75.4,70.0,80.0,87.5
CLSS,Facilitator,Khandwa,Q75,75.1,76.0,83.0,91.57
CLSS,Facilitator,Khandwa,Q75,75.2,80.0,83.0,96.39
CLSS,Facilitator,Khandwa,Q75,75.3,77.0,83.0,92.77
CLSS,Facilitator,Khandwa,Q75,75.4,75.0,83.0,90.36
CLSS,Facilitator,Khargone,Q75,75.1,105.0,111.0,94.59
CLSS,Facilitator,Khargone,Q75,75.2,106.0,111.0,95.5
CLSS,Facilitator,Khargone,Q75,75.3,104.0,111.0,93.69
CLSS,Facilitator,Khargone,Q75,75.4,100.0,111.0,90.09
CLSS,Facilitator,Mandla,Q75,75.1,99.0,112.0,88.39
CLSS,Facilitator,Mandla,Q75,75.2,107.0,112.0,95.54
CLSS,Facilitator,Mandla,Q75,75.3,100.0,112.0,89.29
CLSS,Facilitator,Mandla,Q75,75.4,101.0,112.0,90.18
CLSS,Facilitator,Mandsaur,Q75,75.1,91.0,95.0,95.79
CLSS,Facilitator,Mandsaur,Q75,75.2,87.0,95.0,91.58
CLSS,Facilitator,Mandsaur,Q75,75.3,91.0,95.0,95.79
CLSS,Facilitator,Mandsaur,Q75,75.4,88.0,95.0,92.63
CLSS,Facilitator,Morena,Q75,75.1,107.0,115.0,93.04
CLSS,Facilitator,Morena,Q75,75.2,109.0,115.0,94.78
CLSS,Facilitator,Morena,Q75,75.3,106.0,115.0,92.17
CLSS,Facilitator,Morena,Q75,75.4,103.0,115.0,89.57
CLSS,Facilitator,Narmadapuram,Q75,75.1,80.0,85.0,94.12
CLSS,Facilitator,Narmadapuram,Q75,75.2,84.0,85.0,98.82
CLSS,Facilitator,Narmadapuram,Q75,75.3,81.0,85.0,95.29
CLSS,Facilitator,Narmadapuram,Q75,75.4,80.0,85.0,94.12
CLSS,Facilitator,Narsinghpur,Q75,75.1,81.0,87.0,93.1
CLSS,Facilitator,Narsinghpur,Q75,75.2,85.0,87.0,97.7
CLSS,Facilitator,Narsinghpur,Q75,75.3,82.0,87.0,94.25
CLSS,Facilitator,Narsinghpur,Q75,75.4,80.0,87.0,91.95
CLSS,Facilitator,Neemuch,Q75,75.1,50.0,55.0,90.91
CLSS,Facilitator,Neemuch,Q75,75.2,53.0,55.0,96.36
CLSS,Facilitator,Neemuch,Q75,75.3,52.0,55.0,94.55
CLSS,Facilitator,Neemuch,Q75,75.4,49.0,55.0,89.09
CLSS,Facilitator,Niwari,Q75,75.1,32.0,37.0,86.49
CLSS,Facilitator,Niwari,Q75,75.2,30.0,37.0,81.08
CLSS,Facilitator,Niwari,Q75,75.3,32.0,37.0,86.49
CLSS,Facilitator,Niwari,Q75,75.4,31.0,37.0,83.78
CLSS,Facilitator,Panna,Q75,75.1,114.0,127.0,89.76
CLSS,Facilitator,Panna,Q75,75.2,115.0,127.0,90.55
CLSS,Facilitator,Panna,Q75,75.3,114.0,127.0,89.76
CLSS,Facilitator,Panna,Q75,75.4,112.0,127.0,88.19
CLSS,Facilitator,Raisen,Q75,75.1,103.0,114.0,90.35
CLSS,Facilitator,Raisen,Q75,75.2,110.0,114.0,96.49
CLSS,Facilitator,Raisen,Q75,75.3,107.0,114.0,93.86
CLSS,Facilitator,Raisen,Q75,75.4,103.0,114.0,90.35
CLSS,Facilitator,Rajgarh,Q75,75.1,101.0,115.0,87.83
CLSS,Facilitator,Rajgarh,Q75,75.2,106.0,115.0,92.17
CLSS,Facilitator,Rajgarh,Q75,75.3,102.0,115.0,88.7
CLSS,Facilitator,Rajgarh,Q75,75.4,97.0,115.0,84.35
CLSS,Facilitator,Ratlam,Q75,75.1,109.0,125.0,87.2
CLSS,Facilitator,Ratlam,Q75,75.2,118.0,125.0,94.4
CLSS,Facilitator,Ratlam,Q75,75.3,113.0,125.0,90.4
CLSS,Facilitator,Ratlam,Q75,75.4,108.0,125.0,86.4
CLSS,Facilitator,Rewa,Q75,75.1,119.0,132.0,90.15
CLSS,Facilitator,Rewa,Q75,75.2,121.0,132.0,91.67
CLSS,Facilitator,Rewa,Q75,75.3,116.0,132.0,87.88
CLSS,Facilitator,Rewa,Q75,75.4,115.0,132.0,87.12
CLSS,Facilitator,Sagar,Q75,75.1,103.0,123.0,83.74
CLSS,Facilitator,Sagar,Q75,75.2,112.0,123.0,91.06
CLSS,Facilitator,Sagar,Q75,75.3,104.0,123.0,84.55
CLSS,Facilitator,Sagar,Q75,75.4,108.0,123.0,87.8
CLSS,Facilitator,Satna,Q75,75.1,180.0,211.0,85.31
CLSS,Facilitator,Satna,Q75,75.2,202.0,211.0,95.73
CLSS,Facilitator,Satna,Q75,75.3,190.0,211.0,90.05
CLSS,Facilitator,Satna,Q75,75.4,187.0,211.0,88.63
CLSS,Facilitator,Seoni,Q75,75.1,107.0,116.0,92.24
CLSS,Facilitator,Seoni,Q75,75.2,109.0,116.0,93.97
CLSS,Facilitator,Seoni,Q75,75.3,109.0,116.0,93.97
CLSS,Facilitator,Seoni,Q75,75.4,103.0,116.0,88.79
CLSS,Facilitator,Shahdol,Q75,75.1,82.0,96.0,85.42
CLSS,Facilitator,Shahdol,Q75,75.2,87.0,96.0,90.62
CLSS,Facilitator,Shahdol,Q75,75.3,85.0,96.0,88.54
CLSS,Facilitator,Shahdol,Q75,75.4,91.0,96.0,94.79
CLSS,Facilitator,Shajapur,Q75,75.1,68.0,71.0,95.77
CLSS,Facilitator,Shajapur,Q75,75.2,68.0,71.0,95.77
CLSS,Facilitator,Shajapur,Q75,75.3,70.0,71.0,98.59
CLSS,Facilitator,Shajapur,Q75,75.4,66.0,71.0,92.96
CLSS,Facilitator,Sheopur,Q75,75.1,48.0,55.0,87.27
CLSS,Facilitator,Sheopur,Q75,75.2,50.0,55.0,90.91
CLSS,Facilitator,Sheopur,Q75,75.3,48.0,55.0,87.27
CLSS,Facilitator,Sheopur,Q75,75.4,50.0,55.0,90.91
CLSS,Facilitator,Shivpuri,Q75,75.1,83.0,106.0,78.3
CLSS,Facilitator,Shivpuri,Q75,75.2,95.0,106.0,89.62
CLSS,Facilitator,Shivpuri,Q75,75.3,90.0,106.0,84.91
CLSS,Facilitator,Shivpuri,Q75,75.4,91.0,106.0,85.85
CLSS,Facilitator,Sidhi,Q75,75.1,91.0,103.0,88.35
CLSS,Facilitator,Sidhi,Q75,75.2,98.0,103.0,95.15
CLSS,Facilitator,Sidhi,Q75,75.3,96.0,103.0,93.2
CLSS,Facilitator,Sidhi,Q75,75.4,94.0,103.0,91.26
CLSS,Facilitator,Singrauli,Q75,75.1,53.0,65.0,81.54
CLSS,Facilitator,Singrauli,Q75,75.2,56.0,65.0,86.15
CLSS,Facilitator,Singrauli,Q75,75.3,57.0,65.0,87.69
CLSS,Facilitator,Singrauli,Q75,75.4,52.0,65.0,80.0
CLSS,Facilitator,Tikamgarh,Q75,75.1,57.0,64.0,89.06
CLSS,Facilitator,Tikamgarh,Q75,75.2,57.0,64.0,89.06
CLSS,Facilitator,Tikamgarh,Q75,75.3,55.0,64.0,85.94
